x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,label
0.4781143367290497,0.18022748827934265,-0.31760984659194946,0.48595985770225525,0.176803857088089,-0.3112568259239197,0.4903619587421417,0.17865681648254395,-0.3112671971321106,0.4948340654373169,0.18107053637504578,-0.31141629815101624,0.474044531583786,0.17755767703056335,-0.30727219581604004,0.4688626527786255,0.17985489964485168,-0.307404100894928,0.4646482467651367,0.18261444568634033,-0.30752551555633545,0.503709614276886,0.19846826791763306,-0.24161112308502197,0.4592895209789276,0.19650447368621826,-0.22558437287807465,0.4866771101951599,0.19763833284378052,-0.2891257107257843,0.4729677736759186,0.19829097390174866,-0.28445732593536377,0.5514976978302002,0.27476751804351807,-0.20379772782325745,0.40792399644851685,0.27661463618278503,-0.17668627202510834,0.603209912776947,0.3547825515270233,-0.31354057788848877,0.3460252285003662,0.3439767360687256,-0.31661513447761536,0.5608718395233154,0.3980671167373657,-0.4776892066001892,0.36494582891464233,0.3713878393173218,-0.5413793325424194,0.5434261560440063,0.42981332540512085,-0.5197263956069946,0.36696991324424744,0.3910213112831116,-0.5879971385002136,0.5360172986984253,0.41160848736763,-0.5223628282546997,0.3824770152568817,0.3836421072483063,-0.5922895073890686,0.5344800353050232,0.4058474898338318,-0.48170363903045654,0.3843003511428833,0.37447136640548706,-0.5489381551742554,0.5110649466514587,0.4791813790798187,0.006016985047608614,0.4400050938129425,0.4721854031085968,-0.005917760543525219,0.5639685392379761,0.555652379989624,-0.31259506940841675,0.4011804759502411,0.528997540473938,-0.34436213970184326,0.5358442664146423,0.7459924817085266,-0.1140512079000473,0.40236619114875793,0.7428733110427856,-0.1664283126592636,0.5144101977348328,0.7891109585762024,-0.09921801090240479,0.416287899017334,0.7871769666671753,-0.15402011573314667,0.5729997158050537,0.8136355876922607,-0.21715104579925537,0.37350142002105713,0.7986536622047424,-0.29008105397224426,jump
0.47195005416870117,0.19549238681793213,-0.5421164631843567,0.48014262318611145,0.1836112141609192,-0.5400995016098022,0.4873311221599579,0.18494492769241333,-0.5400346517562866,0.4937620759010315,0.1873994916677475,-0.5401484370231628,0.4642714858055115,0.18552716076374054,-0.5348321795463562,0.4590704143047333,0.18823696672916412,-0.5349615216255188,0.4536418616771698,0.1915791630744934,-0.535010814666748,0.5071868896484375,0.20071634650230408,-0.45331692695617676,0.44741448760032654,0.20581276714801788,-0.43039631843566895,0.4816417396068573,0.2151723951101303,-0.5032917261123657,0.46363288164138794,0.21508170664310455,-0.49656441807746887,0.5451807975769043,0.27585917711257935,-0.36541488766670227,0.4075489640235901,0.28302887082099915,-0.3428207039833069,0.6092022061347961,0.3562050759792328,-0.5247802138328552,0.34584367275238037,0.31853801012039185,-0.5019561648368835,0.5710234642028809,0.366169273853302,-0.7266064882278442,0.3598891794681549,0.36236846446990967,-0.7368887662887573,0.5507271885871887,0.38655751943588257,-0.7744176983833313,0.3720039427280426,0.3873712122440338,-0.7922810912132263,0.5379915833473206,0.3770456910133362,-0.765609085559845,0.38572385907173157,0.3821367621421814,-0.7922595739364624,0.540428102016449,0.37454545497894287,-0.7257588505744934,0.3851265609264374,0.3779778480529785,-0.7431326508522034,0.5186052918434143,0.4595080614089966,0.004422106314450502,0.43013739585876465,0.45881378650665283,-0.00438851211220026,0.5494661331176758,0.5867900848388672,-0.31717610359191895,0.40105292201042175,0.5706914067268372,-0.3622233271598816,0.5352171659469604,0.7596001029014587,-0.09955516457557678,0.40393251180648804,0.7542023062705994,-0.12346302717924118,0.5206940174102783,0.798417866230011,-0.08631891757249832,0.41794732213020325,0.7960284352302551,-0.1086527481675148,0.5682449340820312,0.8235402703285217,-0.2316948026418686,0.37851735949516296,0.8117961883544922,-0.2485661655664444,jump
0.47313928604125977,0.19261234998703003,-0.674934446811676,0.4837108254432678,0.17621810734272003,-0.666300356388092,0.49103203415870667,0.1767042577266693,-0.6662030816078186,0.4996231198310852,0.17783033847808838,-0.666260302066803,0.46464741230010986,0.17830733954906464,-0.6620635986328125,0.45828965306282043,0.1800251007080078,-0.6621869802474976,0.452785849571228,0.18206731975078583,-0.6621456742286682,0.5138100385665894,0.19120146334171295,-0.5431250929832458,0.44798749685287476,0.1934012770652771,-0.5259174704551697,0.48475244641304016,0.21207699179649353,-0.6235902309417725,0.4641532897949219,0.21293531358242035,-0.6184133291244507,0.5478177070617676,0.2729281485080719,-0.440565288066864,0.415512353181839,0.27802035212516785,-0.4208175241947174,0.6106969118118286,0.3458731174468994,-0.6582059860229492,0.35366731882095337,0.3123233914375305,-0.638393223285675,0.5752930641174316,0.3701859712600708,-0.9443633556365967,0.36495867371559143,0.3708076477050781,-0.9468479156494141,0.5579963326454163,0.39292168617248535,-1.009974718093872,0.376592218875885,0.39216703176498413,-1.014431357383728,0.5470038056373596,0.38055288791656494,-1.0019811391830444,0.3884008228778839,0.3813903331756592,-1.01418137550354,0.548689067363739,0.37535902857780457,-0.9461438059806824,0.38946637511253357,0.3768237233161926,-0.9542948007583618,0.5199968814849854,0.4661039113998413,0.006093359086662531,0.4327767491340637,0.4644268751144409,-0.006004840135574341,0.5626397728919983,0.5937172770500183,-0.35259467363357544,0.40595754981040955,0.5703850388526917,-0.416896253824234,0.5384656190872192,0.765275776386261,-0.1148960217833519,0.4075295031070709,0.7525978684425354,-0.13847045600414276,0.5220775604248047,0.8031343817710876,-0.10332024842500687,0.4212597608566284,0.7950291037559509,-0.12341618537902832,0.5761387944221497,0.8248022794723511,-0.24902226030826569,0.38066309690475464,0.8111695647239685,-0.2798258364200592,jump
0.4770806133747101,0.20291630923748016,-0.6173970699310303,0.48726531863212585,0.18181610107421875,-0.6186910271644592,0.4920690059661865,0.18254825472831726,-0.6186480522155762,0.49687448143959045,0.20159479975700378,-0.6187922954559326,0.47159987688064575,0.18318681418895721,-0.6130492687225342,0.4682294726371765,0.18349607288837433,-0.6131836771965027,0.4641103148460388,0.18470612168312073,-0.6132134795188904,0.5158440470695496,0.19072489440441132,-0.5229061245918274,0.4618522822856903,0.19141027331352234,-0.4977409839630127,0.4853295683860779,0.21912485361099243,-0.572559654712677,0.4715380072593689,0.21679867804050446,-0.5654159188270569,0.5560465455055237,0.2632477879524231,-0.4193757474422455,0.41988271474838257,0.27703770995140076,-0.39139828085899353,0.6140028834342957,0.3406258821487427,-0.5951365232467651,0.3615909516811371,0.32862547039985657,-0.5756688714027405,0.5796259641647339,0.3742466866970062,-0.8368757963180542,0.3829803764820099,0.37745893001556396,-0.848689615726471,0.5658249855041504,0.3929508924484253,-0.8946022987365723,0.387515127658844,0.39004209637641907,-0.906877875328064,0.5547186732292175,0.3810098469257355,-0.8886396884918213,0.401735782623291,0.385689377784729,-0.907250702381134,0.5530894994735718,0.3769877851009369,-0.8380487561225891,0.4032971262931824,0.38440001010894775,-0.8551861643791199,0.5274518728256226,0.46542662382125854,0.0047549535520374775,0.44794559478759766,0.46801823377609253,-0.004745539277791977,0.5724937319755554,0.5842134952545166,-0.3635692000389099,0.40634316205978394,0.5655690431594849,-0.4088430106639862,0.5445060729980469,0.764543890953064,-0.12217079848051071,0.4146043360233307,0.752685010433197,-0.14315810799598694,0.5298594832420349,0.8017212152481079,-0.10830872505903244,0.42984098196029663,0.7938280701637268,-0.12540225684642792,0.582281231880188,0.8330103158950806,-0.24955570697784424,0.38618364930152893,0.8085312247276306,-0.26442432403564453,jump
0.5013477206230164,0.25226521492004395,-0.48246273398399353,0.5096208453178406,0.23109108209609985,-0.48435699939727783,0.515036404132843,0.23029881715774536,-0.48435986042022705,0.5204612016677856,0.22965644299983978,-0.4844590425491333,0.4943690896034241,0.20392844080924988,-0.4834422171115875,0.488241046667099,0.20247718691825867,-0.4835045337677002,0.48385342955589294,0.20362791419029236,-0.4835275709629059,0.5347333550453186,0.21848325431346893,-0.39132532477378845,0.48015931248664856,0.2072780430316925,-0.3853471577167511,0.5103194713592529,0.2650825083255768,-0.43806126713752747,0.4934197664260864,0.26502543687820435,-0.43644580245018005,0.5764108300209045,0.2664579749107361,-0.30593058466911316,0.4372459948062897,0.2637940049171448,-0.3047947585582733,0.6319249868392944,0.3444138169288635,-0.4961090683937073,0.3814295530319214,0.287518173456192,-0.4953528046607971,0.5902432203292847,0.37786075472831726,-0.7359907627105713,0.39278268814086914,0.3471703827381134,-0.736711859703064,0.5807007551193237,0.4125843346118927,-0.7910860776901245,0.38932475447654724,0.37136977910995483,-0.7899485230445862,0.5656838417053223,0.3965308964252472,-0.7868112325668335,0.4040014147758484,0.36398550868034363,-0.7956002950668335,0.5640947818756104,0.3919089734554291,-0.7390294075012207,0.40651124715805054,0.3600694537162781,-0.7450509071350098,0.5352460145950317,0.4550211727619171,0.016198817640542984,0.44808530807495117,0.4576817452907562,-0.016135133802890778,0.5778075456619263,0.5668948888778687,-0.27562573552131653,0.4233245551586151,0.5427245497703552,-0.34188538789749146,0.5483202338218689,0.7513067722320557,-0.09675578027963638,0.4222713112831116,0.7480524778366089,-0.18395553529262543,0.5313807725906372,0.7908591628074646,-0.08588331192731857,0.4348316490650177,0.7976933717727661,-0.17432695627212524,0.5895060300827026,0.8258808255195618,-0.18502961099147797,0.3966081142425537,0.8007748126983643,-0.28897562623023987,jump
0.49843931198120117,0.2080819010734558,-0.2329830676317215,0.507111132144928,0.19635114073753357,-0.2262416034936905,0.5124885439872742,0.19767113029956818,-0.22621814906597137,0.518222451210022,0.20361167192459106,-0.22631703317165375,0.492480993270874,0.19755105674266815,-0.21951566636562347,0.4876287281513214,0.19887079298496246,-0.2196219563484192,0.4827309548854828,0.20052871108055115,-0.21970626711845398,0.5316449999809265,0.21122406423091888,-0.14953668415546417,0.47834691405296326,0.20808719098567963,-0.12149827927350998,0.507146954536438,0.22681941092014313,-0.20041973888874054,0.49155014753341675,0.22462674975395203,-0.19264765083789825,0.5729345083236694,0.27878138422966003,-0.10112804919481277,0.4341541528701782,0.2773425877094269,-0.07522691041231155,0.6341860294342041,0.3540387451648712,-0.23871631920337677,0.37296995520591736,0.32636767625808716,-0.20818616449832916,0.5918197631835938,0.3805321156978607,-0.4187925159931183,0.3911316394805908,0.37183284759521484,-0.4249834418296814,0.572605550289154,0.40391096472740173,-0.4624483585357666,0.3983510732650757,0.3874066472053528,-0.4697362780570984,0.5601628422737122,0.3904902935028076,-0.45207780599594116,0.4143080413341522,0.38433799147605896,-0.47363802790641785,0.5622976422309875,0.3892332911491394,-0.4166939854621887,0.4188831150531769,0.378548264503479,-0.43109068274497986,0.5413616895675659,0.4655890464782715,0.009112348780035973,0.4631020128726959,0.47692063450813293,-0.009072939865291119,0.5765908360481262,0.5674849152565002,-0.2766403257846832,0.42732805013656616,0.5463541150093079,-0.36619484424591064,0.5484710335731506,0.7533450126647949,-0.07309555262327194,0.41991376876831055,0.7526726126670837,-0.19084405899047852,0.5318681597709656,0.7983138561248779,-0.05762849003076553,0.4324606955051422,0.7989580631256104,-0.17824241518974304,0.5891118049621582,0.8202943205833435,-0.17169329524040222,0.3952881097793579,0.8039059638977051,-0.31621456146240234,jump
0.49635592103004456,0.20834025740623474,-0.3130404055118561,0.5044801831245422,0.19795791804790497,-0.3150295913219452,0.5099186897277832,0.2029598355293274,-0.3149857223033905,0.5094907879829407,0.22776934504508972,-0.3150745928287506,0.48959529399871826,0.19624853134155273,-0.30793464183807373,0.48454055190086365,0.1984017938375473,-0.3080497980117798,0.47962674498558044,0.20116256177425385,-0.3081306219100952,0.5275296568870544,0.22411498427391052,-0.25282031297683716,0.47520965337753296,0.21592918038368225,-0.22295613586902618,0.5055697560310364,0.23160415887832642,-0.28379490971565247,0.4895510971546173,0.22633235156536102,-0.27554988861083984,0.5702600479125977,0.2861814498901367,-0.19385573267936707,0.4378829300403595,0.28265219926834106,-0.15860024094581604,0.630161702632904,0.33775055408477783,-0.34379318356513977,0.3716309666633606,0.31246522068977356,-0.30974993109703064,0.5993746519088745,0.38378602266311646,-0.5326247215270996,0.3706277012825012,0.385258287191391,-0.5265101194381714,0.5904415845870972,0.3984587490558624,-0.577234148979187,0.38053569197654724,0.4045676290988922,-0.5714012980461121,0.5818347334861755,0.3918246030807495,-0.5563988089561462,0.39295971393585205,0.39693284034729004,-0.5732032060623169,0.5827170014381409,0.387322336435318,-0.5281997919082642,0.39061668515205383,0.4081493318080902,-0.5318897366523743,0.5418649315834045,0.4605155289173126,0.002874423051252961,0.4609663188457489,0.4676273465156555,-0.0028703759890049696,0.5638086795806885,0.5618463754653931,-0.37322255969047546,0.4197218418121338,0.5410751104354858,-0.41170960664749146,0.5454079508781433,0.7626424431800842,-0.1987910121679306,0.41366487741470337,0.7537726759910583,-0.23535853624343872,0.5297370553016663,0.8006927371025085,-0.18773335218429565,0.4266728460788727,0.8015530705451965,-0.22329218685626984,0.5764464139938354,0.8279104828834534,-0.3255501091480255,0.3837030231952667,0.8121961951255798,-0.36667782068252563,jump
0.48856493830680847,0.2135569006204605,-0.538515567779541,0.5031571984291077,0.19354663789272308,-0.5300078392028809,0.5114136338233948,0.19732800126075745,-0.5300213098526001,0.5179010033607483,0.20193681120872498,-0.5301727652549744,0.48254358768463135,0.1918247789144516,-0.5239978432655334,0.4751155376434326,0.19474251568317413,-0.5240270495414734,0.4687373638153076,0.1966777890920639,-0.524033784866333,0.5295289158821106,0.21379639208316803,-0.4240633249282837,0.4627693295478821,0.2112596184015274,-0.3953866958618164,0.502032458782196,0.2440381944179535,-0.494647741317749,0.4769205152988434,0.23930345475673676,-0.48593074083328247,0.581709086894989,0.30968520045280457,-0.30415862798690796,0.4161687195301056,0.2978613078594208,-0.2837265431880951,0.651818573474884,0.4050416052341461,-0.33195871114730835,0.33197206258773804,0.3949696123600006,-0.32054680585861206,0.7452359199523926,0.48223748803138733,-0.41598597168922424,0.23674538731575012,0.4729674756526947,-0.3949735164642334,0.7788954377174377,0.4913874864578247,-0.4258442521095276,0.20532986521720886,0.48875176906585693,-0.3999086618423462,0.7847928404808044,0.4922707676887512,-0.46318480372428894,0.20298737287521362,0.49261215329170227,-0.43661487102508545,0.7705362439155579,0.49237990379333496,-0.4325447678565979,0.21399982273578644,0.49100276827812195,-0.41147756576538086,0.5414414405822754,0.49311527609825134,0.0061404891312122345,0.4430716931819916,0.47877752780914307,-0.0062451716512441635,0.5730264186859131,0.577121376991272,-0.47675609588623047,0.3959433436393738,0.5608251094818115,-0.4295773506164551,0.5314405560493469,0.7534967660903931,-0.2042170763015747,0.4063775837421417,0.7544519305229187,-0.196078822016716,0.5149037837982178,0.7972407937049866,-0.18465018272399902,0.4189905822277069,0.7961795330047607,-0.18024620413780212,0.5620862245559692,0.8283763527870178,-0.33512353897094727,0.37168142199516296,0.8139002323150635,-0.3390943706035614,jump
0.480437308549881,0.21163690090179443,-0.4521048367023468,0.4963665306568146,0.18090644478797913,-0.44782206416130066,0.5033251047134399,0.184027299284935,-0.4478286802768707,0.5101274847984314,0.18914921581745148,-0.44800445437431335,0.4749739468097687,0.19104121625423431,-0.4450569152832031,0.46698281168937683,0.1951538622379303,-0.4451003670692444,0.4589299261569977,0.19846118986606598,-0.44507572054862976,0.5199646353721619,0.20169267058372498,-0.3537304699420929,0.45149609446525574,0.20554189383983612,-0.3390176296234131,0.4947096109390259,0.23319119215011597,-0.4109956920146942,0.46925434470176697,0.23809944093227386,-0.4062202274799347,0.5719543099403381,0.2845863997936249,-0.2604111433029175,0.41329920291900635,0.2801412343978882,-0.23154665529727936,0.6555073857307434,0.3332587778568268,-0.3134933412075043,0.3301236629486084,0.31282278895378113,-0.23809799551963806,0.7514575123786926,0.3667930066585541,-0.42487969994544983,0.25327396392822266,0.35319527983665466,-0.2879270911216736,0.7932405471801758,0.3648636043071747,-0.43992263078689575,0.21884171664714813,0.34859734773635864,-0.2865799367427826,0.7939969301223755,0.37251394987106323,-0.47867974638938904,0.21686525642871857,0.3517824411392212,-0.32738998532295227,0.7678672671318054,0.38174211978912354,-0.4443071782588959,0.2344348281621933,0.356489896774292,-0.30648720264434814,0.5380788445472717,0.4817916750907898,-0.0012435705866664648,0.4385846257209778,0.4783893823623657,0.001418016036041081,0.5485316514968872,0.5564002394676208,-0.497042715549469,0.40321487188339233,0.5307443737983704,-0.41499826312065125,0.5273711085319519,0.7349011898040771,-0.2639049291610718,0.4052417278289795,0.7250129580497742,-0.23202799260616302,0.5115815997123718,0.7795388102531433,-0.24637755751609802,0.4177394211292267,0.7812460064888,-0.21957319974899292,0.5515747666358948,0.8066234588623047,-0.3933240473270416,0.3700004518032074,0.7936046719551086,-0.3734598457813263,jump
0.4752979278564453,0.23165008425712585,-0.5583955645561218,0.4896335303783417,0.2078736424446106,-0.5448036789894104,0.498310923576355,0.20916831493377686,-0.5447437763214111,0.5056257247924805,0.21115809679031372,-0.5448783040046692,0.46315672993659973,0.2126036137342453,-0.5433641076087952,0.45471131801605225,0.21769915521144867,-0.5433746576309204,0.44787919521331787,0.22223544120788574,-0.5432480573654175,0.5213286280632019,0.23339144885540009,-0.41130831837654114,0.4394916594028473,0.2429131120443344,-0.4032171368598938,0.4903564453125,0.2594921886920929,-0.5046635866165161,0.4615856111049652,0.26345425844192505,-0.5018161535263062,0.5647360682487488,0.3304162323474884,-0.31564095616340637,0.4039434492588043,0.33082249760627747,-0.2899218201637268,0.648788332939148,0.3537178933620453,-0.4614502787590027,0.3103930652141571,0.3511000871658325,-0.43016865849494934,0.7406901121139526,0.38424423336982727,-0.6747519373893738,0.22128519415855408,0.3838997483253479,-0.6352851986885071,0.7773334980010986,0.3794040381908417,-0.7088921070098877,0.19680342078208923,0.3832632005214691,-0.6649449467658997,0.769361674785614,0.37938177585601807,-0.7431889176368713,0.19347459077835083,0.3805195689201355,-0.6946170330047607,0.755188524723053,0.3889831304550171,-0.6958550214767456,0.21959681808948517,0.3898414671421051,-0.6544328331947327,0.535668671131134,0.5442531108856201,-0.005082783754914999,0.4444327652454376,0.5273135900497437,0.005270965863019228,0.5242773294448853,0.5802412629127502,-0.468360036611557,0.38770461082458496,0.5618568062782288,-0.37961283326148987,0.5308361649513245,0.7179484963417053,-0.16879358887672424,0.40847674012184143,0.6920104622840881,-0.11911381781101227,0.5240441560745239,0.7552453279495239,-0.1420135349035263,0.4189261794090271,0.737171471118927,-0.10018187016248703,0.5117968916893005,0.8008795380592346,-0.28271183371543884,0.38270679116249084,0.7798781991004944,-0.2438848465681076,jump
